3906,Sat Jan 07 04:17:44 +0000 2017,"RT @oficialmchariel: Fui parar em contagem, estado de minas e dahora",,,,Nicoly souza ?,_Nihsouz,22,Neutro
3907,Sat Jan 07 10:19:04 +0000 2017,"RT @oficialmchariel: Fui parar em contagem, estado de minas e dahora",,,"São Paulo, Brasil",Amanda,suavozmchariel,22,Neutro
3908,Sat Jan 07 11:16:37 +0000 2017,"RT @oficialmchariel: Fui parar em contagem, estado de minas e dahora",,,"São Bernardo do Campo, Brasil",Camila Petich,camilapetich,22,Neutro
3909,Sat Jan 07 13:28:14 +0000 2017,"RT @oficialmchariel: Fui parar em contagem, estado de minas e dahora",,,Justin follows,hemy ???,eitahemy,22,Neutro
3910,Sat Jan 07 14:54:32 +0000 2017,"RT @oficialmchariel: Fui parar em contagem, estado de minas e dahora",,,,Emily,Emilysilvva,22,Neutro
3911,Thu Jan 05 15:06:11 +0000 2017,"RT @oldairt: @azeredo_mg @STF_oficial @MichelTemer Justamente isso, morreu bandido é indenizado, enquanto isso os inocentes estão sem aparo…",,,"Rio de Janeiro, Brasil",Tereza Cristina,yec_terrza,1,Neutro
3912,Thu Jan 05 01:41:29 +0000 2017,"RT @oldairt: Rio e Minas Pensei que  estivessem em crise ""Governo de Minas Gerais compra mais dois helicópteros"" -  https://t.co/1HSg2dGCSZ",,,Brasil/RS/Porto Alegre,Não Haverá Trégua,jeversona4,12,Negativo
3913,Thu Jan 05 10:32:00 +0000 2017,"RT @oldairt: Rio e Minas Pensei que  estivessem em crise ""Governo de Minas Gerais compra mais dois helicópteros"" -  https://t.co/1HSg2dGCSZ",,,Sao Paulo,Drica,drimarchesani,12,Negativo
3914,Thu Jan 05 12:16:16 +0000 2017,"RT @oldairt: Rio e Minas Pensei que  estivessem em crise ""Governo de Minas Gerais compra mais dois helicópteros"" -  https://t.co/1HSg2dGCSZ",,,Brasil,Dieu Merci,oldairt,12,Negativo
3915,Thu Jan 05 12:20:32 +0000 2017,"RT @oldairt: Rio e Minas Pensei que  estivessem em crise ""Governo de Minas Gerais compra mais dois helicópteros"" -  https://t.co/1HSg2dGCSZ",,,,Jr. Júnior,Ramo_Jr,12,Negativo
3916,Thu Jan 05 14:19:20 +0000 2017,"RT @oldairt: Rio e Minas Pensei que  estivessem em crise ""Governo de Minas Gerais compra mais dois helicópteros"" -  https://t.co/1HSg2dGCSZ",,,Pratinha Minas Gerais,César  Nogueira,cesarpratinha,12,Negativo
3917,Thu Jan 05 16:01:47 +0000 2017,"RT @oldairt: Rio e Minas Pensei que  estivessem em crise ""Governo de Minas Gerais compra mais dois helicópteros"" -  https://t.co/1HSg2dGCSZ",,,"São Paulo, Brasil",€ Dr. Reaça.,VieiraBazilio,12,Negativo
3918,Thu Jan 05 16:04:39 +0000 2017,"RT @oldairt: Rio e Minas Pensei que  estivessem em crise ""Governo de Minas Gerais compra mais dois helicópteros"" -  https://t.co/1HSg2dGCSZ",,,,Dom,Dominiackmiotto,12,Negativo
3919,Thu Jan 05 18:53:21 +0000 2017,"RT @oldairt: Rio e Minas Pensei que  estivessem em crise ""Governo de Minas Gerais compra mais dois helicópteros"" -  https://t.co/1HSg2dGCSZ",,,Natal,Gilberto Filgueira,gilbertofcj,12,Negativo
3920,Wed Jan 04 21:01:41 +0000 2017,"RT @oldairt: Rio e Minas Pensei que  estivessem em crise ""Governo de Minas Gerais compra mais dois helicópteros"" -  https://t.co/1HSg2dGCSZ",,,Brasil,Ary ANTI PT,Ary_AntiPT,12,Negativo
3921,Wed Jan 04 21:02:10 +0000 2017,"RT @oldairt: Rio e Minas Pensei que  estivessem em crise ""Governo de Minas Gerais compra mais dois helicópteros"" -  https://t.co/1HSg2dGCSZ",,,"São Paulo, Brasil",Gordon Gekko Fan,GordonGekkoFan,12,Negativo
3922,Wed Jan 04 21:53:50 +0000 2017,"RT @oldairt: Rio e Minas Pensei que  estivessem em crise ""Governo de Minas Gerais compra mais dois helicópteros"" -  https://t.co/1HSg2dGCSZ",,,"Cuiabá, Mato Grosso",Paulo Roberto Rocha,PauloRo49195361,12,Negativo
3923,Wed Jan 04 23:19:22 +0000 2017,"RT @oldairt: Rio e Minas Pensei que  estivessem em crise ""Governo de Minas Gerais compra mais dois helicópteros"" -  https://t.co/1HSg2dGCSZ",,,"São Paulo, Brasil",Monica Viva Brasil,Monica_Evelise,12,Negativo
3924,Wed Jan 04 20:47:11 +0000 2017,RT @olelias: @GPronaldo13 Com um GOVERNADOR desse! Qualquer CORRUPTO vai querer ser CANDIDATO EM MG! Até as FACÇÕES do lula BÊBADO,,,São Paulo,Maria Fatima Da Mota,mfatimamota,1,Negativo
3925,Wed Jan 04 19:54:26 +0000 2017,RT @olelias: Governador de MG uma VERGONHA NACIONAL e cara-de-pau @GPronaldo13 @New_Delia @neusamandrade @LeilaneNeubarth @carlastrass @let…,,,,Newdélia,New_Delia,5,Negativo
3926,Wed Jan 04 20:09:04 +0000 2017,RT @olelias: Governador de MG uma VERGONHA NACIONAL e cara-de-pau @GPronaldo13 @New_Delia @neusamandrade @LeilaneNeubarth @carlastrass @let…,,,"Sao Paulo, Brazil",neusa andrade moro,neusamandrade,5,Negativo
3927,Wed Jan 04 20:27:50 +0000 2017,RT @olelias: Governador de MG uma VERGONHA NACIONAL e cara-de-pau @GPronaldo13 @New_Delia @neusamandrade @LeilaneNeubarth @carlastrass @let…,,,Belo Horizonte,Diogenes Arruda,Diogenes_Arruda,5,Negativo
3928,Wed Jan 04 20:28:00 +0000 2017,RT @olelias: Governador de MG uma VERGONHA NACIONAL e cara-de-pau @GPronaldo13 @New_Delia @neusamandrade @LeilaneNeubarth @carlastrass @let…,,,"Minas Gerais, Brasil",Otoni,OtoniMarcio,5,Negativo
3929,Thu Jan 05 13:12:26 +0000 2017,"RT @OmarionSpfc: @GilzanaCarvalho SP é realmente fascinante,tem vários contrastes,mas Minas é um estado bom tbm...alias o Brasil é um Belo…",,,,?GIL?,GilzanaCarvalho,1,Neutro
3930,Thu Jan 05 08:34:39 +0000 2017,RT @OperadoresBr: Bando do Brasil avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/NZ7XdK1dur https://t.co/k…,,,Sorocaba - SP,Esportes/Atualidades,oyrnni,1,Negativo
3931,Wed Jan 04 21:36:28 +0000 2017,RT @OperadoresBr: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/iXnxV8f9Nm,,,Sorocaba - SP,Esportes/Atualidades,oyrnni,1,Negativo
3932,Wed Jan 04 19:49:23 +0000 2017,RT @OrganizadAntiPT: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/Z7DIppD0ha,,,"Rio de Janeiro, Brazil",victor paiva®,victorprs,1,Negativo
3933,Wed Jan 04 19:49:42 +0000 2017,"RT @OrganizadAntiPT: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros https://t.co/LRYdAvckNg via @UOLNoticias @…",,,MACEIÓ-AL,CWC,cwcmcz,2,Negativo
3934,Wed Jan 04 20:46:44 +0000 2017,"RT @OrganizadAntiPT: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros https://t.co/LRYdAvckNg via @UOLNoticias @…",,,Jundiai,robson dias,dias_robs,2,Negativo
3935,Wed Jan 04 19:27:21 +0000 2017,"RT @OSul_noticias: Governador de Minas, que usou helicóptero para buscar seu filho em uma festa, quer comprar mais dois  ... - https://t.co…",,,Perdida,DRACITO,dracitto,2,Negativo
3936,Wed Jan 04 20:40:19 +0000 2017,"RT @OSul_noticias: Governador de Minas, que usou helicóptero para buscar seu filho em uma festa, quer comprar mais dois  ... - https://t.co…",,,"Santiago , Rs ,Brasil",Adilson Ferrador,Adilson2100,2,Negativo
3937,Fri Jan 06 22:45:19 +0000 2017,RT @otempo: Folias de Minas são reconhecidas como bens imateriais do Estado https://t.co/1PtRoxbH5Y https://t.co/vaouKR508m,,,,Ian Querino,ianquerino,5,Neutro
3938,Fri Jan 06 22:53:26 +0000 2017,RT @otempo: Folias de Minas são reconhecidas como bens imateriais do Estado https://t.co/1PtRoxbH5Y https://t.co/vaouKR508m,,,Cid. do Galo | BSB | BH | CGH,Jorge Lopes Cançado,lopes_cancado,5,Neutro
3939,Fri Jan 06 22:59:58 +0000 2017,RT @otempo: Folias de Minas são reconhecidas como bens imateriais do Estado https://t.co/1PtRoxbH5Y https://t.co/vaouKR508m,,,Contagem | MG | Brasil,Fábio Santana,fabioosantana,5,Neutro
3940,Fri Jan 06 23:00:49 +0000 2017,RT @otempo: Folias de Minas são reconhecidas como bens imateriais do Estado https://t.co/1PtRoxbH5Y https://t.co/vaouKR508m,,,,Carolina Gomes,CarolGomes0679,5,Neutro
3941,Sat Jan 07 18:45:36 +0000 2017,RT @otempo: Folias de Minas são reconhecidas como bens imateriais do Estado https://t.co/1PtRoxbH5Y https://t.co/vaouKR508m,,,BH - Minas Gerais (Brazil),Janaína Valadares,jana_valadares,5,Neutro
3942,Thu Jan 05 01:50:03 +0000 2017,"RT @pablovillaca: Peraí. Fernando Pimentel (governador das minhas Minas Gerais) foi buscar o filho com helicóptero do estado?!

Que exemplo…",,,"Curitiba/PR, Brasil",Vannucci Maik,vannuccimaik,29,Negativo
3943,Tue Jan 10 08:04:06 +0000 2017,"RT @pablovillaca: Peraí. Fernando Pimentel (governador das minhas Minas Gerais) foi buscar o filho com helicóptero do estado?!

Que exemplo…",,,Salvador,Ana Claudia Almeida,Claudiafb1,29,Negativo
3944,Thu Jan 05 01:50:13 +0000 2017,"RT @pablovillaca: Pimentel, governador de MG (e eleito pelo PT), disse que a lei permite o uso do helicóptero.

Olha, pode até ser, mas a É…",,,"Curitiba/PR, Brasil",Vannucci Maik,vannuccimaik,17,Negativo
3945,Thu Jan 05 19:39:21 +0000 2017,"RT @palaciodasartes: Videoinstalações, cinema e desenhos estão entre as obras que integram a exposição #EstadodeSítio de #EderSantos Veja h…",,,Brasil,ZNIII,josuesalles,1,Neutro
3946,Thu Jan 05 03:55:02 +0000 2017,RT @Pami_px: @o_antagonista Esse homem ainda esta solto? Obrigada STF obrigada Assemleia legislativa do Estado vcs fazem mto pelo País e po…,,,,sebastião d. maracci,MaracciD,8,Negativo
3947,Thu Jan 05 08:55:34 +0000 2017,RT @Pami_px: @o_antagonista Esse homem ainda esta solto? Obrigada STF obrigada Assemleia legislativa do Estado vcs fazem mto pelo País e po…,,,"VIX, Brasil",? sergio ?,semanet,8,Negativo
3948,Thu Jan 05 16:15:14 +0000 2017,RT @Pami_px: @o_antagonista Esse homem ainda esta solto? Obrigada STF obrigada Assemleia legislativa do Estado vcs fazem mto pelo País e po…,,,,Aurea Lemos,2d4a784689ea452,8,Negativo
3949,Wed Jan 04 18:57:57 +0000 2017,RT @Pami_px: @o_antagonista Esse homem ainda esta solto? Obrigada STF obrigada Assemleia legislativa do Estado vcs fazem mto pelo País e po…,,,Brasil,Freitas,PinochetDaChina,8,Negativo
3950,Wed Jan 04 23:33:16 +0000 2017,RT @Pami_px: @o_antagonista Esse homem ainda esta solto? Obrigada STF obrigada Assemleia legislativa do Estado vcs fazem mto pelo País e po…,,,"São Paulo, Brasil",rosa maria ferreira,rosamariaferr10,8,Negativo
3951,Sat Jan 07 14:26:53 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,,franciscosousa,quitodelima,45,Negativo
3952,Thu Jan 05 00:01:33 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,,Dayse,DayseBarela,45,Negativo
3953,Thu Jan 05 00:18:37 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,,MarcioMacambira,marciomacambira,45,Negativo
3954,Thu Jan 05 05:07:59 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,BSB,Little Thigh,fchaves20,45,Negativo
3955,Thu Jan 05 13:43:19 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,,@SEMPTRALHAS,SEMPTRALHAS1,45,Negativo
3956,Thu Jan 05 16:11:13 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,Brasil,Wellington Godinho,GwgMinas,45,Negativo
3957,Thu Jan 05 16:21:29 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,"Brasília de Minas, MG ",Aldair Rocha,aldairocha,45,Negativo
3958,Wed Jan 04 18:28:21 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,,Zena,AlvarezZeni,45,Negativo
3959,Wed Jan 04 18:30:16 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,,Lela Cohen Xavier,lelacohen,45,Negativo
3960,Wed Jan 04 18:55:20 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,Svizzera,Soraia Gebhard,SoraiaGebhard,45,Negativo
3961,Wed Jan 04 18:57:33 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,SÃO PAULO,Prof Mirisola??,jwmirisola,45,Negativo
3962,Wed Jan 04 19:14:20 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,São Paulo - Brasil,Rosangela Bolze,rosangela_bolze,45,Negativo
3963,Wed Jan 04 19:17:56 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,,LSMendonça,lsmendonca51,45,Negativo
3964,Wed Jan 04 19:18:22 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,São Paulo,Maria Fatima Da Mota,mfatimamota,45,Negativo
3965,Wed Jan 04 19:24:10 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,SP,jose r gabriel 93,zeg555,45,Negativo
3966,Wed Jan 04 19:41:23 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,,Braulio Barini Jr,Bbarinijr,45,Negativo
3967,Wed Jan 04 19:57:46 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,Praia Da BARRA NOVA CE,Benedita Rodrigues,BeneditaRodri11,45,Negativo
3968,Wed Jan 04 20:00:58 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,,PenhaProcopio,PenhaProcopio,45,Negativo
3969,Wed Jan 04 20:31:51 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,"santo andré, sp, brasil",Políticos do Brazil,OslecMac74,45,Negativo
3970,Wed Jan 04 22:02:50 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,Brasil - São Paulo,Déborah França,dlivia,45,Negativo
3971,Wed Jan 04 22:16:45 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,"São Paulo, Brasil",Monica Viva Brasil,Monica_Evelise,45,Negativo
3972,Wed Jan 04 22:17:37 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,"Porto Alegre, Brasil",Nelson Mello,nelsonrmello,45,Negativo
3973,Wed Jan 04 22:27:27 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,São Paulo,Gil,ikgsc,45,Negativo
3974,Wed Jan 04 22:35:12 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,Brasil,Valmir Guilherme,ValmirGuilherm1,45,Negativo
3975,Wed Jan 04 23:12:36 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,"São Paulo, Brasil",Vem Pra Luta Brasil,VemPLutaBrasil,45,Negativo
3976,Wed Jan 04 23:21:53 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,Brasil,Paulo Roberto MD,pauloroberto_md,45,Negativo
3977,Fri Jan 06 11:52:59 +0000 2017,RT @PanichiRaphael: Está ruim para o estado de Minas Gerais? Para o Pimentel e sua Família não! Papai busca eles de helicóptero com o dinhe…,,,"Minas Gerais, Brasil",Maria ?,mariottoni_,685,Negativo
3978,Fri Jan 06 11:58:33 +0000 2017,RT @PanichiRaphael: Está ruim para o estado de Minas Gerais? Para o Pimentel e sua Família não! Papai busca eles de helicóptero com o dinhe…,,,Ourinhos-SP,Raul Neto ??,RaaulNeto,685,Negativo
3979,Fri Jan 06 11:59:12 +0000 2017,RT @PanichiRaphael: Está ruim para o estado de Minas Gerais? Para o Pimentel e sua Família não! Papai busca eles de helicóptero com o dinhe…,,,Litchfield ,Laris ?,vauselaris,685,Negativo
3980,Thu Jan 05 01:08:21 +0000 2017,RT @PanichiRaphael: Está ruim para o estado de Minas Gerais? Para o Pimentel e sua Família não! Papai busca eles de helicóptero com o dinhe…,,,Brasil (Rondonia),SOCIOPATA X9,OrganizadAntiPT,685,Negativo
3981,Thu Jan 05 01:08:45 +0000 2017,RT @PanichiRaphael: Está ruim para o estado de Minas Gerais? Para o Pimentel e sua Família não! Papai busca eles de helicóptero com o dinhe…,,,"Cambuquira, Brasil",Claudia Diamante,diamantelilas,685,Negativo
3982,Thu Jan 05 01:23:36 +0000 2017,RT @PanichiRaphael: Está ruim para o estado de Minas Gerais? Para o Pimentel e sua Família não! Papai busca eles de helicóptero com o dinhe…,,,Manaus (AM),Cabralw,waltercabral,685,Negativo
3983,Thu Jan 05 02:27:22 +0000 2017,RT @PanichiRaphael: Está ruim para o estado de Minas Gerais? Para o Pimentel e sua Família não! Papai busca eles de helicóptero com o dinhe…,,,,Khäyme,heiner_man_city,685,Negativo
3984,Fri Jan 06 10:16:07 +0000 2017,RT @paraiba_online: Ações na Justiça cobram devassa nos voos do governador de Minas Gerais - https://t.co/EwldsHKyp2 https://t.co/2Z8BHEuj5r,,,,Márcio Carneiro,Mr_Carneiro,1,Negativo
3985,Wed Jan 04 19:28:47 +0000 2017,RT @paulacamara_: Pimentel  compra mais dois helicópteros  #ForaPimentel  https://t.co/2thbapXAoK https://t.co/NGP41ULjxS,,,Brasil,João Roberto Moraes,jrtmoraes,2,Negativo
3986,Wed Jan 04 23:04:15 +0000 2017,RT @PaulaUrrutia99: @teresalopp como sabía que ibas a dar mg a ese tweet... sabes que he estado a punto de mencionarte en él? Simbiosis de…,,,VA-AV,Teresa,teresalopp,1,Neutro
3987,Thu Jan 05 00:21:54 +0000 2017,RT @paulogmmoura: Licitação ocorre em meio à ‘calamidade financeira’ do Estado e à polêmica sobre uso de aeronave por Fernando... https://t…,,,,maria lucia silva,ma16luc,8,Negativo
3988,Sat Jan 07 16:17:10 +0000 2017,"RT @peseguridad1: ¡Recuérdalo! A partir del 09 de enero entra en operación el 9-1-1 como número único de atención a llamadas de emergencia,…",,,,Ernesto Muñoz Gomez,mg_ernesto,18,Neutro
3989,Wed Jan 04 18:12:28 +0000 2017,"RT @pinguim41: Mesmo em 'calamidade financeira', governo de MG compra mais dois helicópteros https://t.co/Iem4N1r0Fd",,,,Antonio Lucio,AntonioLucio20,2,Negativo
3990,Thu Jan 05 11:50:12 +0000 2017,RT @PoliticaNaWeb: Governo de Minas Gerais compra mais dois helicópteros https://t.co/CDjyR9Ckcv https://t.co/uin3SLNoGg,,,Sao Paulo=Brasil,Gislene Tanaka,Gislenetanaka,6,Negativo
3991,Fri Jan 06 14:36:08 +0000 2017,RT @PortalMigalhas: BB e Estado de MG travam disputa jurídica envolvendo depósitos judiciais. https://t.co/SQfap6okaG,,,"Rio de Janeiro, Brasil",?Ellen?Santos,ellentwiss,3,Negativo
3992,Thu Jan 05 13:47:00 +0000 2017,RT @PortalMigalhas: BB e Estado de MG travam disputa jurídica envolvendo depósitos judiciais. https://t.co/SQfap6okaG,,,,cintiapupio,sophiewonderful,3,Negativo
3993,Sat Jan 07 00:09:36 +0000 2017,"RT @portaluai: #Minas vai dobrar oferta de trabalho e estudo nos #presídios do Estado
https://t.co/UxfPtAKxte",,,"Rio de Janeiro, Brasil",#NOTÍCIAS ???,___DENISE___EU_,1,Neutro
3994,Tue Jan 10 10:14:58 +0000 2017,"RT @portaluai: Bom dia! Esta é a capa do Estado de Minas desta terça, 10 de janeiro de 2017. Leia mais em https://t.co/HOLeI79uo2 https://t…",,,"Belo Horizonte, Brasil",Claudio Felipetto,claudiofelipett,2,Neutro
3995,Tue Jan 10 10:17:14 +0000 2017,"RT @portaluai: Bom dia! Esta é a capa do Estado de Minas desta terça, 10 de janeiro de 2017. Leia mais em https://t.co/HOLeI79uo2 https://t…",,,Bh,Janaína Geórgia ??,georgia0070,2,Neutro
3996,Sun Jan 08 10:32:24 +0000 2017,"RT @portaluai: Bom dia! Esta é a capa do Estado de Minas deste domingo, 8 de janeiro de 2017. Leia mais em https://t.co/HOLeI79uo2 https://…",,,"Belo Horizonte, Brasil",Claudio Felipetto,claudiofelipett,6,Neutro
3997,Sun Jan 08 10:33:24 +0000 2017,"RT @portaluai: Bom dia! Esta é a capa do Estado de Minas deste domingo, 8 de janeiro de 2017. Leia mais em https://t.co/HOLeI79uo2 https://…",,,,TV_Verdade,TV_verdade,6,Neutro
3998,Sun Jan 08 10:34:41 +0000 2017,"RT @portaluai: Bom dia! Esta é a capa do Estado de Minas deste domingo, 8 de janeiro de 2017. Leia mais em https://t.co/HOLeI79uo2 https://…",,,"Rio de Janeiro, Brasil",#NOTÍCIAS ???,___DENISE___EU_,6,Neutro
3999,Sun Jan 08 10:34:57 +0000 2017,"RT @portaluai: Bom dia! Esta é a capa do Estado de Minas deste domingo, 8 de janeiro de 2017. Leia mais em https://t.co/HOLeI79uo2 https://…",,,Itaobim MG,CLISIO CHAVES,clisio_chaves,6,Neutro
4000,Sun Jan 08 10:37:52 +0000 2017,"RT @portaluai: Bom dia! Esta é a capa do Estado de Minas deste domingo, 8 de janeiro de 2017. Leia mais em https://t.co/HOLeI79uo2 https://…",,,Belo Horizonte MG Brasil,Ricardo Carlini,carlinibh,6,Neutro
4001,Sun Jan 08 16:54:03 +0000 2017,"RT @portaluai: Bom dia! Esta é a capa do Estado de Minas deste domingo, 8 de janeiro de 2017. Leia mais em https://t.co/HOLeI79uo2 https://…",,,,idavinger,idavinger,6,Neutro
4002,Sat Jan 07 12:08:47 +0000 2017,RT @portaluai: Esta é a capa do Estado de Minas deste sábado. Saiba tudo em https://t.co/HOLeI79uo2 https://t.co/jCQDW69PpR,,,"Rio de Janeiro, Brasil",#NOTÍCIAS ???,___DENISE___EU_,1,Neutro
4003,Sat Jan 07 23:07:05 +0000 2017,"RT @predocindio: 1- Ontem eu encontrei um amigo que está no governo de Minas. 
- Pedro, o q vc acha da comunicação do governo e do governad…",,,,Helicoca,po_rrella,3,Neutro
4004,Sun Jan 08 00:54:37 +0000 2017,"RT @predocindio: 1- Ontem eu encontrei um amigo que está no governo de Minas. 
- Pedro, o q vc acha da comunicação do governo e do governad…",,,,José joaquim,JJDSRicardo,3,Neutro
4005,Sun Jan 08 16:26:14 +0000 2017,"RT @predocindio: 1- Ontem eu encontrei um amigo que está no governo de Minas. 
- Pedro, o q vc acha da comunicação do governo e do governad…",,,Belo Horizonte,Nartagman,Nartagman,3,Neutro
4006,Mon Jan 09 15:42:42 +0000 2017,RT @predocindio: Johannes Gutenberg acharia ultrapassada a forma que a comunicação do governo e governador de Mg atuam...,,,Belo Horizonte MG Brasil,André J. Caetano,andrejcaetano,1,Neutro
4007,Thu Jan 05 02:07:08 +0000 2017,"RT @prosapolitica: Mesmo em 'calamidade financeira', governo de MG compra mais dois helicópteros https://t.co/JKKYSX8Fgg https://t.co/lhcjG…",,,"São Luís, Brasil",Fábio O Cadeirante,fabiocaderante,57,Negativo
4008,Thu Jan 05 03:03:04 +0000 2017,"RT @prosapolitica: Mesmo em 'calamidade financeira', governo de MG compra mais dois helicópteros https://t.co/JKKYSX8Fgg https://t.co/lhcjG…",,,,Angela Ratkie,angelaratkie,57,Negativo
4009,Thu Jan 05 11:07:38 +0000 2017,"RT @prosapolitica: Mesmo em 'calamidade financeira', governo de MG compra mais dois helicópteros https://t.co/JKKYSX8Fgg https://t.co/lhcjG…",,,,joao Venturini,joaoVenturini5,57,Negativo
4010,Thu Jan 05 12:03:04 +0000 2017,"RT @prosapolitica: Mesmo em 'calamidade financeira', governo de MG compra mais dois helicópteros https://t.co/JKKYSX8Fgg https://t.co/lhcjG…",,,Belem Para,Pelo Bem do Brasil,pelobemdobrasil,57,Negativo
4011,Thu Jan 05 16:31:59 +0000 2017,"RT @prosapolitica: Mesmo em 'calamidade financeira', governo de MG compra mais dois helicópteros https://t.co/JKKYSX8Fgg https://t.co/lhcjG…",,,Rio de janeiro,Marcos Oliveira,MarcosA51741778,57,Negativo
